,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
48,ABCD1P2,-0.0248762595217302,6.16798075329787,-0.488155261055108,0.62761983719645,0.855312403877294,-6.3792385427234
49,ABCD2,-0.0123882661557975,3.14577731640426,-0.440137713332825,0.661775091321834,0.873432382618322,-6.40137518523922
50,ABCD3,-0.072928599490929,8.71608720312766,-1.77722103958408,0.0817463565754677,0.294653551443713,-4.97199275813361
51,ABCD4,-0.0595235465126729,4.99701864017021,-1.25216951437284,0.216459032261909,0.519140578023512,-5.72817870767555
52,ABCE1,0.456913267559794,7.28040752721277,3.03218397103532,0.00387592172271123,0.0403139478859812,-2.30318071437096
53,ABCF1,0.140179066721023,8.5689673072766,2.83229435385605,0.00669151570253759,0.0588989943368258,-2.79858219130718
54,ABCF2,0.0474782606865976,4.72820728025532,0.603492705825893,0.548967853128662,0.811596783778766,-6.31682043325397
55,ABCF3,-0.0492793132355001,7.32627566297872,-1.25288289625765,0.216201475344061,0.51881136674273,-5.72731551352307
56,ABCG1,-0.0481923174112264,4.88315736306383,-1.02200998903373,0.311801511280348,0.624825209074177,-5.98235959837598
57,ABCG2,0.144842838295297,5.23346797368085,1.78291852486077,0.0808021279022674,0.292774778193066,-4.9625028443398
58,ABCG4,0.00704147356522089,6.12517730348936,0.145737380251448,0.884727298502225,0.963674258382042,-6.48722745109647
59,ABCG5,-0.00130048098187796,4.19358824982979,-0.0248205559710837,0.98029902053967,0.994440535222485,-6.49751333078395
60,ABHD10,-0.164954723663033,7.59302646040426,-2.26464592078906,0.027998446886882,0.150195648536221,-4.06748818001506
61,ABHD11,0.042487437293488,6.98657582938298,1.0768324504792,0.286834534692587,0.600029063056329,-5.92625062133725
62,ABHD14A,-0.0980363404021656,7.27770971934043,-2.46284591505453,0.0173499602198795,0.109454478442234,-3.64908263017232
63,ABHD14A-ACY1,-0.0658648777228192,7.98502520270213,-1.39529929366692,0.169224981219852,0.452490603844527,-5.54584079056455
64,ABHD17A,0.0135634472155886,9.57225528957447,0.217915393821241,0.828401065791759,0.940224835347854,-6.47414280076596
65,ABHD17B,0.12955273259602,5.81325078044681,1.65551685853495,0.104218859759215,0.343914263306421,-5.16829850745451
66,ABHD2,0.199902644503628,6.25410501495745,1.95471723494423,0.0563409769982498,0.233502851178845,-4.66402118736026
67,ABHD3,0.125601561320656,4.77876445721277,1.98437108782853,0.0528361887943281,0.223560316157558,-4.61012398072752
68,ABHD4,-0.276790564498178,9.05816863076596,-4.2729946196486,8.86951533664405e-05,0.00271306522318764,1.21268037658895
69,ABHD5,0.0851628198550793,5.47452463914894,0.759197179220849,0.451375795596811,0.74742147673754,-6.21200274402719
70,ABHD6,0.280666976163048,5.63495630393617,2.63030716195607,0.0113724871381603,0.0838453624391202,-3.27452633763365
71,ABHD8,-0.0695635684094151,5.82137190634043,-1.15990319533343,0.251715459779062,0.561191575417994,-5.83592232464804
